split_type,cell_line,model,full_combination,ablated_environment,reduced_combination,r2_full,r2_reduced,delta_r2_ablation,delta_rmse_ablation,n_paired,status,warning
mixed,none,linear,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.0735128453901913,0.07462796120695185,0.0011151158167605462,-9.706877027926969e-05,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.07070972718751313,0.07001243533937607,-0.0006972918481370702,6.094332798993e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.0734063513953516,0.07462796120695185,0.001221609811600249,-0.00010602312406462339,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.07419880278212543,0.07550575445408036,0.001306951671954949,-0.00011366839429214487,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_dnase_rrbs,dnase,sequence_rrbs,0.07152613047264017,0.07078441886561826,-0.000741711607021904,6.451846898516041e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.0734063513953516,0.07550575445408036,0.0020994030587287715,-0.0001796015551569219,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.07377728591933035,0.075622457047633,0.0018451711283026494,-0.00015780504539510132,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.069408184423651,0.06988280110179963,0.0004746166781486316,-4.29442565396306e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.07377728591933035,0.0735128453901913,-0.0002644405291390463,2.3485227872266368e-05,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.07232505944135585,0.0735128453901913,0.0011877859488354531,-0.00010324262135845419,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.069408184423651,0.06884015106253379,-0.0005680333611172034,4.9601379007400505e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.07232505944135585,0.07419880278212543,0.001873743340769573,-0.0001602214284378775,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.06881682681560826,0.07070972718751313,0.001892900371904871,-0.00016429743801750032,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.07022117414621017,0.07070972718751313,0.000488553041302966,-4.404214290119427e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.069408184423651,0.07152613047264017,0.002117946048989167,-0.00018371479825382564,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.07022117414621017,0.07152613047264017,0.0013049563264299995,-0.00011167990219929091,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.07232505944135585,0.0734063513953516,0.0010812919539957503,-9.428826757310049e-05,4,ok,CI_UNAVAILABLE
mixed,none,linear,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.07022117414621017,0.06948431009885743,-0.0007368640473527343,6.433282668919886e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.06827985591028923,0.06881682681560826,0.0005369709053190258,-4.8309854452486624e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.06827985591028923,0.069408184423651,0.001128328513361763,-9.653025351425797e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.06827985591028923,0.06775579054086496,-0.0005240653694242708,4.594421962140586e-05,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,linear,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.06827985591028923,0.07022117414621017,0.0019413182359209306,-0.00016856514956879268,3,ok,INVALID_EXPERIMENTS_EXCLUDED;CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf,ctcf,sequence,0.07323673156865673,0.07117013110556619,-0.0020666004630905278,0.00017430079442690843,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase,dnase,sequence,0.06924796508193817,0.07117013110556619,0.0019221660236280191,-0.0001719599107686473,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_h3k4me3,h3k4me3,sequence,0.07178214001954446,0.07117013110556619,-0.0006120089139782531,4.8146146964404835e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_rrbs,rrbs,sequence,0.07193215853521814,0.07117013110556619,-0.0007620274296519514,6.385007871113207e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase,dnase,sequence_ctcf,0.07400777720490437,0.07323673156865673,-0.0007710456362476498,5.625873442301893e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.07343739192905845,0.07323673156865673,-0.0002006603604017207,1.2874026158543606e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.06581671691218906,0.07323673156865673,0.0074200146564676744,-0.000637015679898878,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase,ctcf,sequence_dnase,0.07400777720490437,0.06924796508193817,-0.004759812122966197,0.00040251943961857467,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.07514357399895367,0.06924796508193817,-0.005895608917015497,0.00050586212064576,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_rrbs,rrbs,sequence_dnase,0.07124243593143018,0.06924796508193817,-0.001994470849491994,0.00017230703768069539,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.07343739192905845,0.07178214001954446,-0.0016552519095139953,0.0001390286736210472,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.07514357399895367,0.07178214001954446,-0.0033614339794092243,0.0002857560629127079,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.0701202295944839,0.07178214001954446,0.00166191042506055,-0.00014388504323637613,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.06581671691218906,0.07193215853521814,0.006115441623029098,-0.0005265649641831016,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_rrbs,dnase,sequence_rrbs,0.07124243593143018,0.07193215853521814,0.0006897226037879765,-6.3502951799084e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.0701202295944839,0.07193215853521814,0.0018119289407342483,-0.00015958897498310337,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.07488609197159578,0.07400777720490437,-0.0008783147666913994,8.536957898388348e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.0748021875801953,0.07400777720490437,-0.0007944103752909239,7.246893862514897e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.07488609197159578,0.07343739192905845,-0.0014487000425373285,0.0001287542872483588,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.07074398954064713,0.07343739192905845,0.0026934023884113197,-0.0002371555754620211,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.0748021875801953,0.06581671691218906,-0.008985470668006248,0.0007657433529470459,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.07074398954064713,0.06581671691218906,-0.004927272628458075,0.0004127341305954005,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.07488609197159578,0.07514357399895367,0.0002574820273579005,-1.797310204330188e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.07695610899141188,0.07514357399895367,-0.0018125349924581948,0.00015103332909587042,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.0748021875801953,0.07124243593143018,-0.0035597516487651266,0.00030268134056302826,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.07695610899141188,0.07124243593143018,-0.005713673059981697,0.00048458841206093506,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.07074398954064713,0.0701202295944839,-0.0006237599461632257,4.575814139540224e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.07695610899141188,0.0701202295944839,-0.006835879396927969,0.0005806744352449544,4,ok,CI_UNAVAILABLE
mixed,none,mlp,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.07497667421988198,0.07488609197159578,-9.058224828620114e-05,5.081349938144963e-06,4,ok,CI_UNAVAILABLE
mixed,none,mlp,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.07497667421988198,0.0748021875801953,-0.00017448663968667663,1.798199029687947e-05,4,ok,CI_UNAVAILABLE
mixed,none,mlp,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.07497667421988198,0.07074398954064713,-0.004232684679234849,0.00037099121264852486,4,ok,CI_UNAVAILABLE
mixed,none,mlp,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.07497667421988198,0.07695610899141188,0.001979434771529894,-0.00016392508120102733,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf,ctcf,sequence,0.07413198137341587,0.07823754200488645,0.004105560631470575,-0.0003570598091302349,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase,dnase,sequence,0.07921422910496423,0.07823754200488645,-0.0009766871000777763,8.681535959899345e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_h3k4me3,h3k4me3,sequence,0.07261647813191593,0.07823754200488645,0.005621063872970525,-0.00048588259774343806,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_rrbs,rrbs,sequence,0.07552520181553883,0.07823754200488645,0.002712340189347625,-0.00024309829693618112,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase,dnase,sequence_ctcf,0.07152785266961557,0.07413198137341587,0.0026041287038002982,-0.00023327391234702344,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.07474061434453633,0.07413198137341587,-0.000608632971120451,4.7507737088871294e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.06842955243320663,0.07413198137341587,0.0057024289402092514,-0.000500613515723343,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase,ctcf,sequence_dnase,0.07152785266961557,0.07921422910496423,0.0076863764353486495,-0.0006771490810762518,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.08041641764721308,0.07921422910496423,-0.0012021885422488464,9.721522830020285e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_rrbs,rrbs,sequence_dnase,0.0755521502094205,0.07921422910496423,0.003662078895543727,-0.0003050512683593076,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.07474061434453633,0.07261647813191593,-0.002124136212620401,0.00017633052570207447,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.08041641764721308,0.07261647813191593,-0.0077999395152971475,0.0006699131856426344,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.0743097374604096,0.07261647813191593,-0.0016932593284936723,0.00015304552300375585,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.06842955243320663,0.07552520181553883,0.007095649382332201,-0.0006145750279173967,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_rrbs,dnase,sequence_rrbs,0.0755521502094205,0.07552520181553883,-2.69483938816744e-05,2.4862388175866945e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.0743097374604096,0.07552520181553883,0.0012154643551292275,-8.973877780350109e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.07880865145430765,0.07152785266961557,-0.007280798784692075,0.0006305981291249707,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.07392911903115187,0.07152785266961557,-0.0024012663615362983,0.00021555578710092532,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.07880865145430765,0.07474061434453633,-0.004068037109771326,0.000349816479689076,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.07584736805231584,0.07474061434453633,-0.0011067537077795262,9.804999966406269e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.07392911903115187,0.06842955243320663,-0.0054995665979452515,0.00048289539047724483,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.07584736805231584,0.06842955243320663,-0.007417815619109229,0.0006461712524762769,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.07880865145430765,0.08041641764721308,0.0016077661929054209,-0.0001437661802514839,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.07630235885378762,0.08041641764721308,0.004114058793425447,-0.000351401702144552,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.07392911903115187,0.0755521502094205,0.0016230311782686243,-0.00015654202561601882,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.07630235885378762,0.0755521502094205,-0.0007502086443671261,5.0864794514958456e-05,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.07584736805231584,0.0743097374604096,-0.0015376305919062548,0.00012133500236238132,4,ok,CI_UNAVAILABLE
mixed,none,transformer,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.07630235885378762,0.0743097374604096,-0.001992621393378028,0.0001654659604943265,4,ok,CI_UNAVAILABLE
mixed,none,transformer,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.07031107531824479,0.07880865145430765,0.008497576136062853,-0.0007302129021934944,4,ok,CI_UNAVAILABLE
mixed,none,transformer,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.07031107531824479,0.07392911903115187,0.0036180437129070767,-0.00031517056016944905,4,ok,CI_UNAVAILABLE
mixed,none,transformer,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.07031107531824479,0.07584736805231584,0.005536292734071054,-0.00047844642216848116,4,ok,CI_UNAVAILABLE
mixed,none,transformer,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.07031107531824479,0.07630235885378762,0.005991283535542827,-0.0005225773803004263,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf,ctcf,sequence,0.09596313266213341,0.0965910309950518,0.000627898332918396,-5.386497294532222e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase,dnase,sequence,0.09271164496450225,0.0965910309950518,0.003879386030549551,-0.0003323733508247273,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_h3k4me3,h3k4me3,sequence,0.09323660788733797,0.0965910309950518,0.0033544231077138296,-0.00029016814446170686,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_rrbs,rrbs,sequence,0.09541151566523755,0.0965910309950518,0.0011795153298142513,-9.91840216486295e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase,dnase,sequence_ctcf,0.09549231794143057,0.09596313266213341,0.0004708147207028307,-4.155716053257791e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.09316443001724187,0.09596313266213341,0.002798702644891529,-0.0002413040760548546,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.09535200040869275,0.09596313266213341,0.0006111322534406542,-5.180330171158237e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase,ctcf,sequence_dnase,0.09549231794143057,0.09271164496450225,-0.0027806729769283244,0.00023695121734682717,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.09445304467774526,0.09271164496450225,-0.001741399713243004,0.00014853486318022052,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_rrbs,rrbs,sequence_dnase,0.09492934961276024,0.09271164496450225,-0.0022177046482579794,0.0001928594454586735,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.09316443001724187,0.09323660788733797,7.217787009609553e-05,-5.0009045384699635e-06,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.09445304467774526,0.09323660788733797,-0.0012164367904072826,0.00010632965681720008,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.09226914171499413,0.09323660788733797,0.0009674661723438477,-8.144693323886704e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.09535200040869275,0.09541151566523755,5.951525654479886e-05,-6.484253008275098e-06,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_rrbs,dnase,sequence_rrbs,0.09492934961276024,0.09541151566523755,0.00048216605247732025,-4.03298837174243e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.09226914171499413,0.09541151566523755,0.003142373950243426,-0.0002724310560519444,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.09680525473203277,0.09549231794143057,-0.0013129367906022059,0.0001164069834803036,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.0968225496188351,0.09549231794143057,-0.0013302316774045295,0.00011134294812157469,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.09680525473203277,0.09316443001724187,-0.0036408247147909044,0.0003161538990025803,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.09585543778040423,0.09316443001724187,-0.0026910077631623515,0.0002305981421730427,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.0968225496188351,0.09535200040869275,-0.001470549210142353,0.00012158908930057916,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.09585543778040423,0.09535200040869275,-0.0005034373717114765,4.109736782977047e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.09680525473203277,0.09445304467774526,-0.0023522100542875263,0.00020482333764691024,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.09342066417091147,0.09445304467774526,0.0010323805068337792,-9.133920090654418e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.0968225496188351,0.09492934961276024,-0.0018932000060748744,0.00015543472000972836,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.09342066417091147,0.09492934961276024,0.0015086854418487547,-0.00013566378318499717,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.09585543778040423,0.09226914171499413,-0.0035862960654101037,0.00030704417087343977,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.09342066417091147,0.09226914171499413,-0.001151522455917351,9.643738914952293e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.09574547446323983,0.09680525473203277,0.001059780268792932,-9.394377376435725e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.09574547446323983,0.0968225496188351,0.0010770751555952557,-8.887973840562835e-05,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.09574547446323983,0.09585543778040423,0.00010996331716437921,-8.388016934819664e-06,4,ok,CI_UNAVAILABLE
mixed,none,xgboost,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.09574547446323983,0.09342066417091147,-0.0023248102923283734,0.00020221876478909717,4,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_ctcf,ctcf,sequence,0.0939106661358808,0.0795277869308057,-0.014382879205075097,0.0013566338202272987,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_dnase,dnase,sequence,0.0625502362549341,0.0795277869308057,0.016977550675871603,-0.0015878023063765068,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_h3k4me3,h3k4me3,sequence,0.0701615079221368,0.0795277869308057,0.009366279008668904,-0.0008777619419428895,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_rrbs,rrbs,sequence,0.0742830421675706,0.0795277869308057,0.005244744763235096,-0.0004920591275708874,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_ctcf_dnase,dnase,sequence_ctcf,0.0680181854063821,0.0939106661358808,0.025892480729498693,-0.0024346350594950106,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.0581324992642784,0.0939106661358808,0.035778166871602395,-0.0033552363779635885,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.0835622614381795,0.0939106661358808,0.010348404697701291,-0.0009771669199022948,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_ctcf_dnase,ctcf,sequence_dnase,0.0680181854063821,0.0625502362549341,-0.005467949151448007,0.0005098010671087949,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.0506778228974361,0.0625502362549341,0.011872413357497995,-0.0011018235475744875,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_dnase_rrbs,rrbs,sequence_dnase,0.0749711974771815,0.0625502362549341,-0.01242096122224741,0.0011602259490306188,1,ok,CI_UNAVAILABLE
single,hct116,cnn(3|3),sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.0581324992642784,0.0701615079221368,0.012029008657858394,-0.0011208406157934003,1,ok,CI_UNAVAILABLE
