split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status,abs_delta_r2,rel_delta_r2
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.1349633033959926,0.1337130741372185,-0.001250229258774,0.1544367989913287,0.1545478944068582,0.0001110954155294,0.1169033219620049,0.1177180909417422,0.0008147689797372,-0.0023113439663694,0.0014896711504601,4,ok,CI_AVAILABLE,-0.0367388948798179,0.0200255662202835,False,2000,ok,0.001250229258774,-0.009263475532350686
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.1349633033959926,0.1337130741372185,-0.001250229258774,0.1544367989913287,0.1545478944068582,0.0001110954155294,0.1169033219620049,0.1177180909417422,0.0008147689797372,-0.0023113439663694,0.0014896711504601,4,ok,CI_AVAILABLE,-0.0160483457148075,0.024238109588623,False,2000,ok,0.001250229258774,-0.009263475532350686
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.1349633033959926,0.1337130741372185,-0.001250229258774,0.1544367989913287,0.1545478944068582,0.0001110954155294,0.1169033219620049,0.1177180909417422,0.0008147689797372,-0.0023113439663694,0.0014896711504601,4,ok,CI_AVAILABLE,-0.0286463946104049,0.0281252264976501,False,2000,ok,0.001250229258774,-0.009263475532350686
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1349633033959926,0.133381956322908,-0.0015813470730846,0.1544367989913287,0.1545769538255104,0.0001401548341816,0.1169033219620049,0.1184247087151633,0.0015213867531584,-0.0125743625499503,-0.0055153304507539,4,ok,CI_AVAILABLE,-0.0342475548386573,0.027176609262824,False,2000,ok,0.0015813470730846,-0.011716866980091672
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1349633033959926,0.133381956322908,-0.0015813470730846,0.1544367989913287,0.1545769538255104,0.0001401548341816,0.1169033219620049,0.1184247087151633,0.0015213867531584,-0.0125743625499503,-0.0055153304507539,4,ok,CI_AVAILABLE,-0.0264122541993856,0.0249410048127174,False,2000,ok,0.0015813470730846,-0.011716866980091672
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1349633033959926,0.133381956322908,-0.0015813470730846,0.1544367989913287,0.1545769538255104,0.0001401548341816,0.1169033219620049,0.1184247087151633,0.0015213867531584,-0.0125743625499503,-0.0055153304507539,4,ok,CI_AVAILABLE,-0.0241183973848819,0.0179356839507818,False,2000,ok,0.0015813470730846,-0.011716866980091672
mixed,none,cnn(5|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1349633033959926,0.133381956322908,-0.0015813470730846,0.1544367989913287,0.1545769538255104,0.0001401548341816,0.1169033219620049,0.1184247087151633,0.0015213867531584,-0.0125743625499503,-0.0055153304507539,4,ok,CI_AVAILABLE,-0.0156999491155147,0.0186212621629238,False,2000,ok,0.0015813470730846,-0.011716866980091672
mixed,none,cnn(5|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.1312343042899685,0.1345926303336303,0.0033583260436618,0.15476199563338,0.1544498345329057,-0.0003121611004742,0.1182477711767993,0.1190142545713714,0.0007664833945721,-0.0055191019610249,-0.0013409684927333,4,ok,CI_AVAILABLE,-0.0253596920520067,0.0386761836707592,False,2000,ok,0.0033583260436618,0.025590306298583467
mixed,none,cnn(5|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.1312343042899685,0.1345926303336303,0.0033583260436618,0.15476199563338,0.1544498345329057,-0.0003121611004742,0.1182477711767993,0.1190142545713714,0.0007664833945721,-0.0055191019610249,-0.0013409684927333,4,ok,CI_AVAILABLE,-0.0378156900405883,0.0105011835694313,False,2000,ok,0.0033583260436618,0.025590306298583467
mixed,none,cnn(5|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.1312343042899685,0.1345926303336303,0.0033583260436618,0.15476199563338,0.1544498345329057,-0.0003121611004742,0.1182477711767993,0.1190142545713714,0.0007664833945721,-0.0055191019610249,-0.0013409684927333,4,ok,CI_AVAILABLE,-0.0169746708124876,0.0242340341210365,False,2000,ok,0.0033583260436618,0.025590306298583467
mixed,none,cnn(5|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.1312343042899685,0.1345926303336303,0.0033583260436618,0.15476199563338,0.1544498345329057,-0.0003121611004742,0.1182477711767993,0.1190142545713714,0.0007664833945721,-0.0055191019610249,-0.0013409684927333,4,ok,CI_AVAILABLE,-0.009698512032628,0.0417446829378604,False,2000,ok,0.0033583260436618,0.025590306298583467
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.1312343042899685,0.12959155273668,-0.0016427515532885,0.15476199563338,0.1549003895165226,0.0001383938831425,0.1182477711767993,0.1171607795933296,-0.0010869915834696,0.0046679510643026,0.0054133591844549,4,ok,CI_AVAILABLE,-0.0346964858472347,0.0135034769773483,False,2000,ok,0.0016427515532885,-0.012517699256886079
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.1312343042899685,0.12959155273668,-0.0016427515532885,0.15476199563338,0.1549003895165226,0.0001383938831425,0.1182477711767993,0.1171607795933296,-0.0010869915834696,0.0046679510643026,0.0054133591844549,4,ok,CI_AVAILABLE,-0.0590673461556434,0.0172828435897827,False,2000,ok,0.0016427515532885,-0.012517699256886079
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.1312343042899685,0.12959155273668,-0.0016427515532885,0.15476199563338,0.1549003895165226,0.0001383938831425,0.1182477711767993,0.1171607795933296,-0.0010869915834696,0.0046679510643026,0.0054133591844549,4,ok,CI_AVAILABLE,-0.0121275875717401,0.0309163071215152,False,2000,ok,0.0016427515532885,-0.012517699256886079
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.1312343042899685,0.12959155273668,-0.0016427515532885,0.15476199563338,0.1549003895165226,0.0001383938831425,0.1182477711767993,0.1171607795933296,-0.0010869915834696,0.0046679510643026,0.0054133591844549,4,ok,CI_AVAILABLE,-0.0072252512909471,0.0399334020912647,False,2000,ok,0.0016427515532885,-0.012517699256886079
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.1312343042899685,0.1236313210204436,-0.0076029832695248,0.15476199563338,0.1554321615308179,0.0006701658974379,0.1182477711767993,0.1183262157323493,7.844455555005084e-05,-0.0061180176507712,0.0052419435535109,4,ok,CI_AVAILABLE,-0.0499114170670509,0.0144346300512552,False,2000,ok,0.0076029832695248,-0.05793441974383195
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.1312343042899685,0.1236313210204436,-0.0076029832695248,0.15476199563338,0.1554321615308179,0.0006701658974379,0.1182477711767993,0.1183262157323493,7.844455555005084e-05,-0.0061180176507712,0.0052419435535109,4,ok,CI_AVAILABLE,-0.0364042334258556,0.018727745860815,False,2000,ok,0.0076029832695248,-0.05793441974383195
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.1312343042899685,0.1236313210204436,-0.0076029832695248,0.15476199563338,0.1554321615308179,0.0006701658974379,0.1182477711767993,0.1183262157323493,7.844455555005084e-05,-0.0061180176507712,0.0052419435535109,4,ok,CI_AVAILABLE,-0.0278874114155769,0.0088669704273343,False,2000,ok,0.0076029832695248,-0.05793441974383195
mixed,none,cnn(5|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.1312343042899685,0.1236313210204436,-0.0076029832695248,0.15476199563338,0.1554321615308179,0.0006701658974379,0.1182477711767993,0.1183262157323493,7.844455555005084e-05,-0.0061180176507712,0.0052419435535109,4,ok,CI_AVAILABLE,-0.0168506205081939,0.0269693732261657,False,2000,ok,0.0076029832695248,-0.05793441974383195
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.1324811122837646,0.1337130741372185,0.0012319618534539,0.1546468632687556,0.1545478944068582,-9.896886189744714e-05,0.1173618045689528,0.1177180909417422,0.0003562863727893,-0.0058757100534017,-0.0081694999850221,4,ok,CI_AVAILABLE,-0.0361279286444187,0.0250423103570938,False,2000,ok,0.0012319618534539,0.009299150891903217
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.1324811122837646,0.1337130741372185,0.0012319618534539,0.1546468632687556,0.1545478944068582,-9.896886189744714e-05,0.1173618045689528,0.1177180909417422,0.0003562863727893,-0.0058757100534017,-0.0081694999850221,4,ok,CI_AVAILABLE,-0.027331942692399,0.0327933318912982,False,2000,ok,0.0012319618534539,0.009299150891903217
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.1324811122837646,0.1337130741372185,0.0012319618534539,0.1546468632687556,0.1545478944068582,-9.896886189744714e-05,0.1173618045689528,0.1177180909417422,0.0003562863727893,-0.0058757100534017,-0.0081694999850221,4,ok,CI_AVAILABLE,-0.0113427685573697,0.0360934920608997,False,2000,ok,0.0012319618534539,0.009299150891903217
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.1324811122837646,0.1337130741372185,0.0012319618534539,0.1546468632687556,0.1545478944068582,-9.896886189744714e-05,0.1173618045689528,0.1177180909417422,0.0003562863727893,-0.0058757100534017,-0.0081694999850221,4,ok,CI_AVAILABLE,-0.0331809520721435,0.0214564204216003,False,2000,ok,0.0012319618534539,0.009299150891903217
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.1324811122837646,0.12959155273668,-0.0028895595470845,0.1546468632687556,0.1549003895165226,0.0002535262477669,0.1173618045689528,0.1171607795933296,-0.0002010249756232,-0.0050992796584122,-0.0127910737164528,4,ok,CI_AVAILABLE,-0.0433059558272361,0.0169619359076023,False,2000,ok,0.0028895595470845,-0.021811105728756868
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.1324811122837646,0.12959155273668,-0.0028895595470845,0.1546468632687556,0.1549003895165226,0.0002535262477669,0.1173618045689528,0.1171607795933296,-0.0002010249756232,-0.0050992796584122,-0.0127910737164528,4,ok,CI_AVAILABLE,-0.0434784069657325,0.0209459252655506,False,2000,ok,0.0028895595470845,-0.021811105728756868
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.1324811122837646,0.12959155273668,-0.0028895595470845,0.1546468632687556,0.1549003895165226,0.0002535262477669,0.1173618045689528,0.1171607795933296,-0.0002010249756232,-0.0050992796584122,-0.0127910737164528,4,ok,CI_AVAILABLE,-0.0182360373437404,0.0266127847135067,False,2000,ok,0.0028895595470845,-0.021811105728756868
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.1324811122837646,0.12959155273668,-0.0028895595470845,0.1546468632687556,0.1549003895165226,0.0002535262477669,0.1173618045689528,0.1171607795933296,-0.0002010249756232,-0.0050992796584122,-0.0127910737164528,4,ok,CI_AVAILABLE,-0.0167051814496517,0.0328362360596656,False,2000,ok,0.0028895595470845,-0.021811105728756868
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.1324811122837646,0.132132012563847,-0.0003490997199175,0.1546468632687556,0.154679628119014,3.276485025840298e-05,0.1173618045689528,0.119522963312118,0.0021611587431651,-0.0139727290370427,-0.0071480372597891,4,ok,CI_AVAILABLE,-0.0325557142496109,0.0288744792342185,False,2000,ok,0.0003490997199175,-0.0026350904962947064
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.1324811122837646,0.132132012563847,-0.0003490997199175,0.1546468632687556,0.154679628119014,3.276485025840298e-05,0.1173618045689528,0.119522963312118,0.0021611587431651,-0.0139727290370427,-0.0071480372597891,4,ok,CI_AVAILABLE,-0.023039024323225,0.0342024229466915,False,2000,ok,0.0003490997199175,-0.0026350904962947064
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.1324811122837646,0.132132012563847,-0.0003490997199175,0.1546468632687556,0.154679628119014,3.276485025840298e-05,0.1173618045689528,0.119522963312118,0.0021611587431651,-0.0139727290370427,-0.0071480372597891,4,ok,CI_AVAILABLE,-0.0244718845933675,0.0188877377659082,False,2000,ok,0.0003490997199175,-0.0026350904962947064
mixed,none,cnn(5|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.1324811122837646,0.132132012563847,-0.0003490997199175,0.1546468632687556,0.154679628119014,3.276485025840298e-05,0.1173618045689528,0.119522963312118,0.0021611587431651,-0.0139727290370427,-0.0071480372597891,4,ok,CI_AVAILABLE,-0.0199126172810792,0.0176668055355548,False,2000,ok,0.0003490997199175,-0.0026350904962947064
mixed,none,cnn(5|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1340246694522054,0.133381956322908,-0.0006427131292973,0.1545065379735117,0.1545769538255104,7.041585199867029e-05,0.116136520985323,0.1184247087151633,0.0022881877298403,-0.0219236771859123,-0.0105753966053056,4,ok,CI_AVAILABLE,-0.0495916679501533,0.0177057813853025,False,2000,ok,0.0006427131292973,-0.004795483786113707
mixed,none,cnn(5|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1340246694522054,0.133381956322908,-0.0006427131292973,0.1545065379735117,0.1545769538255104,7.041585199867029e-05,0.116136520985323,0.1184247087151633,0.0022881877298403,-0.0219236771859123,-0.0105753966053056,4,ok,CI_AVAILABLE,-0.0248281918466091,0.0456220507621765,False,2000,ok,0.0006427131292973,-0.004795483786113707
mixed,none,cnn(5|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1340246694522054,0.133381956322908,-0.0006427131292973,0.1545065379735117,0.1545769538255104,7.041585199867029e-05,0.116136520985323,0.1184247087151633,0.0022881877298403,-0.0219236771859123,-0.0105753966053056,4,ok,CI_AVAILABLE,-0.0195158012211322,0.0316241383552551,False,2000,ok,0.0006427131292973,-0.004795483786113707
mixed,none,cnn(5|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1340246694522054,0.133381956322908,-0.0006427131292973,0.1545065379735117,0.1545769538255104,7.041585199867029e-05,0.116136520985323,0.1184247087151633,0.0022881877298403,-0.0219236771859123,-0.0105753966053056,4,ok,CI_AVAILABLE,-0.0373636484146118,0.0282867662608623,False,2000,ok,0.0006427131292973,-0.004795483786113707
mixed,none,cnn(5|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.1340246694522054,0.1236313210204436,-0.0103933484317617,0.1545065379735117,0.1554321615308179,0.0009256235573062,0.116136520985323,0.1183262157323493,0.0021896947470263,-0.0216701969224157,-0.0083633843664661,4,ok,CI_AVAILABLE,-0.0585914552211761,0.0072293253615498,False,2000,ok,0.0103933484317617,-0.07754802510793042
mixed,none,cnn(5|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.1340246694522054,0.1236313210204436,-0.0103933484317617,0.1545065379735117,0.1554321615308179,0.0009256235573062,0.116136520985323,0.1183262157323493,0.0021896947470263,-0.0216701969224157,-0.0083633843664661,4,ok,CI_AVAILABLE,-0.0308884717524051,0.0307377707213163,False,2000,ok,0.0103933484317617,-0.07754802510793042
mixed,none,cnn(5|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.1340246694522054,0.1236313210204436,-0.0103933484317617,0.1545065379735117,0.1554321615308179,0.0009256235573062,0.116136520985323,0.1183262157323493,0.0021896947470263,-0.0216701969224157,-0.0083633843664661,4,ok,CI_AVAILABLE,-0.0375045463442802,0.0099770110100507,False,2000,ok,0.0103933484317617,-0.07754802510793042
mixed,none,cnn(5|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.1340246694522054,0.1236313210204436,-0.0103933484317617,0.1545065379735117,0.1554321615308179,0.0009256235573062,0.116136520985323,0.1183262157323493,0.0021896947470263,-0.0216701969224157,-0.0083633843664661,4,ok,CI_AVAILABLE,-0.0333842188119888,0.0318907015025615,False,2000,ok,0.0103933484317617,-0.07754802510793042
mixed,none,cnn(5|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1340246694522054,0.132132012563847,-0.0018926568883584,0.1545065379735117,0.154679628119014,0.0001730901455023,0.116136520985323,0.119522963312118,0.0033864423267949,-0.0197576775859723,-0.0025489322788584,4,ok,CI_AVAILABLE,-0.0404459051787853,0.0209070555865764,False,2000,ok,0.0018926568883584,-0.01412170532555084
mixed,none,cnn(5|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1340246694522054,0.132132012563847,-0.0018926568883584,0.1545065379735117,0.154679628119014,0.0001730901455023,0.116136520985323,0.119522963312118,0.0033864423267949,-0.0197576775859723,-0.0025489322788584,4,ok,CI_AVAILABLE,-0.0322145111858844,0.0400304496288299,False,2000,ok,0.0018926568883584,-0.01412170532555084
mixed,none,cnn(5|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1340246694522054,0.132132012563847,-0.0018926568883584,0.1545065379735117,0.154679628119014,0.0001730901455023,0.116136520985323,0.119522963312118,0.0033864423267949,-0.0197576775859723,-0.0025489322788584,4,ok,CI_AVAILABLE,-0.0278524234890937,0.024464163929224,False,2000,ok,0.0018926568883584,-0.01412170532555084
mixed,none,cnn(5|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1340246694522054,0.132132012563847,-0.0018926568883584,0.1545065379735117,0.154679628119014,0.0001730901455023,0.116136520985323,0.119522963312118,0.0033864423267949,-0.0197576775859723,-0.0025489322788584,4,ok,CI_AVAILABLE,-0.0319670997560024,0.0327662602066993,False,2000,ok,0.0018926568883584,-0.01412170532555084
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.1345926303336303,0.1405785084198938,0.0059858780862635,0.1544498345329057,0.1539259462118031,-0.0005238883211025,0.1190142545713714,0.1165591782277925,-0.0024550763435788,0.0176870577655345,0.0247929736814143,4,ok,CI_AVAILABLE,-0.0417625829577446,0.0110970735549926,False,2000,ok,0.0059858780862635,0.04447404045396551
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.1345926303336303,0.1405785084198938,0.0059858780862635,0.1544498345329057,0.1539259462118031,-0.0005238883211025,0.1190142545713714,0.1165591782277925,-0.0024550763435788,0.0176870577655345,0.0247929736814143,4,ok,CI_AVAILABLE,-0.0292603932321071,0.0382539890706539,False,2000,ok,0.0059858780862635,0.04447404045396551
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.1345926303336303,0.1405785084198938,0.0059858780862635,0.1544498345329057,0.1539259462118031,-0.0005238883211025,0.1190142545713714,0.1165591782277925,-0.0024550763435788,0.0176870577655345,0.0247929736814143,4,ok,CI_AVAILABLE,0.0033269361592829,0.0508689582347869,True,2000,ok,0.0059858780862635,0.04447404045396551
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.1345926303336303,0.1405785084198938,0.0059858780862635,0.1544498345329057,0.1539259462118031,-0.0005238883211025,0.1190142545713714,0.1165591782277925,-0.0024550763435788,0.0176870577655345,0.0247929736814143,4,ok,CI_AVAILABLE,-0.0167912244796752,0.0345067083835601,False,2000,ok,0.0059858780862635,0.04447404045396551
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.1345926303336303,0.13414028943234,-0.0004523409012903,0.1544498345329057,0.1545144828121334,6.464827922767619e-05,0.1190142545713714,0.1173191129392927,-0.0016951416320787,0.016715915612669,0.0202250554521758,4,ok,CI_AVAILABLE,-0.0510957911610603,0.0102722942829132,False,2000,ok,0.0004523409012903,-0.0033608147798956773
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.1345926303336303,0.13414028943234,-0.0004523409012903,0.1544498345329057,0.1545144828121334,6.464827922767619e-05,0.1190142545713714,0.1173191129392927,-0.0016951416320787,0.016715915612669,0.0202250554521758,4,ok,CI_AVAILABLE,-0.0096882432699203,0.0491556040942668,False,2000,ok,0.0004523409012903,-0.0033608147798956773
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.1345926303336303,0.13414028943234,-0.0004523409012903,0.1544498345329057,0.1545144828121334,6.464827922767619e-05,0.1190142545713714,0.1173191129392927,-0.0016951416320787,0.016715915612669,0.0202250554521758,4,ok,CI_AVAILABLE,-0.0096756462007761,0.0386434644460678,False,2000,ok,0.0004523409012903,-0.0033608147798956773
mixed,none,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.1345926303336303,0.13414028943234,-0.0004523409012903,0.1544498345329057,0.1545144828121334,6.464827922767619e-05,0.1190142545713714,0.1173191129392927,-0.0016951416320787,0.016715915612669,0.0202250554521758,4,ok,CI_AVAILABLE,-0.0347226038575172,0.003378540277481,False,2000,ok,0.0004523409012903,-0.0033608147798956773
